"","Transect_code","Date","Year","Month","Time","Island","Site","Bioregion","Diver","Depth","Dive_duration","Transect_length","Census_duration","Current","Temperature_unit","Distance_unit","Thermocline_depth","Species","Sex","SizeClass","N","Trip","Method","SpeciesName"
"17324","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Caranx melampygus",NA,"S50",0,"5","UVC","Caranx melampygus"
"17325","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Caranx melampygus",NA,"S60",7,"5","UVC","Caranx melampygus"
"17326","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Caranx melampygus",NA,"S70",0,"5","UVC","Caranx melampygus"
"17327","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Caranx melampygus",NA,"S80",0,"5","UVC","Caranx melampygus"
"17328","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Caranx melampygus",NA,"S90",0,"5","UVC","Caranx melampygus"
"17329","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Caranx melampygus",NA,"S100",0,"5","UVC","Caranx melampygus"
"17330","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Caranx melampygus",NA,"S110",0,"5","UVC","Caranx melampygus"
"17331","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Caranx melampygus",NA,"S125",0,"5","UVC","Caranx melampygus"
"17332","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Caranx melampygus",NA,"S150",0,"5","UVC","Caranx melampygus"
"17333","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Caranx melampygus",NA,"S175",0,"5","UVC","Caranx melampygus"
"17334","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Caranx melampygus",NA,"S200",0,"5","UVC","Caranx melampygus"
"17335","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Caranx melampygus",NA,"S210",0,"5","UVC","Caranx melampygus"
"17336","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Caranx melampygus",NA,"S225",0,"5","UVC","Caranx melampygus"
"17337","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Caranx melampygus",NA,"S250",0,"5","UVC","Caranx melampygus"
"17338","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Caranx melampygus",NA,"S300",0,"5","UVC","Caranx melampygus"
"17339","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Caranx melampygus",NA,"S325",0,"5","UVC","Caranx melampygus"
"17340","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Caranx melampygus",NA,"S350",0,"5","UVC","Caranx melampygus"
"17341","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Caranx melampygus",NA,"S400",0,"5","UVC","Caranx melampygus"
"17342","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Caranx melampygus",NA,"S450",0,"5","UVC","Caranx melampygus"
"17343","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S20",0,"5","UVC","Dermatolepis dermatolepis"
"17344","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S30",0,"5","UVC","Dermatolepis dermatolepis"
"17345","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S35",0,"5","UVC","Dermatolepis dermatolepis"
"17346","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S40",4,"5","UVC","Dermatolepis dermatolepis"
"17347","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S50",1,"5","UVC","Dermatolepis dermatolepis"
"17348","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S60",0,"5","UVC","Dermatolepis dermatolepis"
"17349","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S70",0,"5","UVC","Dermatolepis dermatolepis"
"17350","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S80",0,"5","UVC","Dermatolepis dermatolepis"
"17351","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S90",0,"5","UVC","Dermatolepis dermatolepis"
"17352","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S100",0,"5","UVC","Dermatolepis dermatolepis"
"17353","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S110",0,"5","UVC","Dermatolepis dermatolepis"
"17354","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S125",0,"5","UVC","Dermatolepis dermatolepis"
"17355","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S150",0,"5","UVC","Dermatolepis dermatolepis"
"17356","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S175",0,"5","UVC","Dermatolepis dermatolepis"
"17357","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S200",0,"5","UVC","Dermatolepis dermatolepis"
"17358","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S210",0,"5","UVC","Dermatolepis dermatolepis"
"17359","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S225",0,"5","UVC","Dermatolepis dermatolepis"
"17360","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S250",0,"5","UVC","Dermatolepis dermatolepis"
"17361","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S300",0,"5","UVC","Dermatolepis dermatolepis"
"17362","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S325",0,"5","UVC","Dermatolepis dermatolepis"
"17363","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S350",0,"5","UVC","Dermatolepis dermatolepis"
"17364","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S400",0,"5","UVC","Dermatolepis dermatolepis"
"17365","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S450",0,"5","UVC","Dermatolepis dermatolepis"
"17366","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Mycteroperca olfax",NA,"S20",0,"5","UVC","Mycteroperca olfax"
"17367","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Mycteroperca olfax",NA,"S30",0,"5","UVC","Mycteroperca olfax"
"17368","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Mycteroperca olfax",NA,"S35",0,"5","UVC","Mycteroperca olfax"
"17369","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Mycteroperca olfax",NA,"S40",0,"5","UVC","Mycteroperca olfax"
"17370","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Mycteroperca olfax",NA,"S50",4,"5","UVC","Mycteroperca olfax"
"17371","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Mycteroperca olfax",NA,"S60",2,"5","UVC","Mycteroperca olfax"
"17372","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Mycteroperca olfax",NA,"S70",0,"5","UVC","Mycteroperca olfax"
"17373","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Mycteroperca olfax",NA,"S80",0,"5","UVC","Mycteroperca olfax"
"17374","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Mycteroperca olfax",NA,"S90",0,"5","UVC","Mycteroperca olfax"
"17375","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Mycteroperca olfax",NA,"S100",0,"5","UVC","Mycteroperca olfax"
"17376","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Mycteroperca olfax",NA,"S110",0,"5","UVC","Mycteroperca olfax"
"17377","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Mycteroperca olfax",NA,"S125",0,"5","UVC","Mycteroperca olfax"
"17378","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Mycteroperca olfax",NA,"S150",0,"5","UVC","Mycteroperca olfax"
"17379","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Mycteroperca olfax",NA,"S175",0,"5","UVC","Mycteroperca olfax"
"17380","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Mycteroperca olfax",NA,"S200",0,"5","UVC","Mycteroperca olfax"
"17381","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Mycteroperca olfax",NA,"S210",0,"5","UVC","Mycteroperca olfax"
"17382","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Mycteroperca olfax",NA,"S225",0,"5","UVC","Mycteroperca olfax"
"17383","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Mycteroperca olfax",NA,"S250",0,"5","UVC","Mycteroperca olfax"
"17384","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Mycteroperca olfax",NA,"S300",0,"5","UVC","Mycteroperca olfax"
"17385","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Mycteroperca olfax",NA,"S325",0,"5","UVC","Mycteroperca olfax"
"17386","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Mycteroperca olfax",NA,"S350",0,"5","UVC","Mycteroperca olfax"
"17387","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Mycteroperca olfax",NA,"S400",0,"5","UVC","Mycteroperca olfax"
"17388","4","41856","2014","Agosto","0.619270833333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","66","2","1","C","M",NA,"Mycteroperca olfax",NA,"S450",0,"5","UVC","Mycteroperca olfax"
"17389","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S20",0,"5","UVC","Dermatolepis dermatolepis"
"17390","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S30",0,"5","UVC","Dermatolepis dermatolepis"
"17391","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S35",1,"5","UVC","Dermatolepis dermatolepis"
"17392","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S40",1,"5","UVC","Dermatolepis dermatolepis"
"17393","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S50",0,"5","UVC","Dermatolepis dermatolepis"
"17394","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S60",0,"5","UVC","Dermatolepis dermatolepis"
"17395","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S70",0,"5","UVC","Dermatolepis dermatolepis"
"17396","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S80",0,"5","UVC","Dermatolepis dermatolepis"
"17397","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S90",0,"5","UVC","Dermatolepis dermatolepis"
"17398","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S100",0,"5","UVC","Dermatolepis dermatolepis"
"17399","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S110",0,"5","UVC","Dermatolepis dermatolepis"
"17400","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S125",0,"5","UVC","Dermatolepis dermatolepis"
"17401","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S150",0,"5","UVC","Dermatolepis dermatolepis"
"17402","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S175",0,"5","UVC","Dermatolepis dermatolepis"
"17403","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S200",0,"5","UVC","Dermatolepis dermatolepis"
"17404","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S210",0,"5","UVC","Dermatolepis dermatolepis"
"17405","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S225",0,"5","UVC","Dermatolepis dermatolepis"
"17406","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S250",0,"5","UVC","Dermatolepis dermatolepis"
"17407","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S300",0,"5","UVC","Dermatolepis dermatolepis"
"17408","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S325",0,"5","UVC","Dermatolepis dermatolepis"
"17409","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S350",0,"5","UVC","Dermatolepis dermatolepis"
"17410","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S400",0,"5","UVC","Dermatolepis dermatolepis"
"17411","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Dermatolepsis dermatolepsis",NA,"S450",0,"5","UVC","Dermatolepis dermatolepis"
"17412","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Caranx lugubris",NA,"S20",0,"5","UVC","Caranx lugubris"
"17413","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Caranx lugubris",NA,"S30",0,"5","UVC","Caranx lugubris"
"17414","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Caranx lugubris",NA,"S35",0,"5","UVC","Caranx lugubris"
"17415","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Caranx lugubris",NA,"S40",2,"5","UVC","Caranx lugubris"
"17416","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Caranx lugubris",NA,"S50",0,"5","UVC","Caranx lugubris"
"17417","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Caranx lugubris",NA,"S60",0,"5","UVC","Caranx lugubris"
"17418","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Caranx lugubris",NA,"S70",0,"5","UVC","Caranx lugubris"
"17419","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Caranx lugubris",NA,"S80",0,"5","UVC","Caranx lugubris"
"17420","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Caranx lugubris",NA,"S90",0,"5","UVC","Caranx lugubris"
"17421","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Caranx lugubris",NA,"S100",0,"5","UVC","Caranx lugubris"
"17422","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Caranx lugubris",NA,"S110",0,"5","UVC","Caranx lugubris"
"17423","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Caranx lugubris",NA,"S125",0,"5","UVC","Caranx lugubris"
"17424","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Caranx lugubris",NA,"S150",0,"5","UVC","Caranx lugubris"
"17425","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Caranx lugubris",NA,"S175",0,"5","UVC","Caranx lugubris"
"17426","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Caranx lugubris",NA,"S200",0,"5","UVC","Caranx lugubris"
"17427","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Caranx lugubris",NA,"S210",0,"5","UVC","Caranx lugubris"
"17428","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Caranx lugubris",NA,"S225",0,"5","UVC","Caranx lugubris"
"17429","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Caranx lugubris",NA,"S250",0,"5","UVC","Caranx lugubris"
"17430","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Caranx lugubris",NA,"S300",0,"5","UVC","Caranx lugubris"
"17431","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Caranx lugubris",NA,"S325",0,"5","UVC","Caranx lugubris"
"17432","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Caranx lugubris",NA,"S350",0,"5","UVC","Caranx lugubris"
"17433","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Caranx lugubris",NA,"S400",0,"5","UVC","Caranx lugubris"
"17434","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Caranx lugubris",NA,"S450",0,"5","UVC","Caranx lugubris"
"17435","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Sphyrna lewini","Hembra","S20",0,"5","UVC","Sphyrna lewini"
"17436","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Sphyrna lewini","Hembra","S30",0,"5","UVC","Sphyrna lewini"
"17437","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Sphyrna lewini","Hembra","S35",0,"5","UVC","Sphyrna lewini"
"17438","5","41856","2014","Agosto","0.620833333333333","Darwin","Arrecife Antiguo","Lejano Norte","Etienne Rastoin","15-20m","30","64","2","1","C","M",NA,"Sphyrna lewini","Hembra","S40",0,"5","UVC","Sphyrna lewini"
