"","Trasect_code","Date","Time","Island","Site","Bioregion","Diver","Depth","Dive_duration","Transect_length","Census_duration","Current","Temperature","Distance","Thermocline_depth","Water_temp_over_therm","Water_temp_below_therm","Vis_over_therm","Vis_below_therm","SPECIES","Sex","Comments","SizeClass_cm","N","Trip","Habitat_type_RSM","Rugosity_0_3","Inclination_0_3","Rocky_reef_max_depth","Method"
"10149",5,"16-apr-14","16:16:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,49,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"70",NA,3,"M",2,2,20,"UVC"
"10150",5,"16-apr-14","16:16:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,49,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"80",NA,3,"M",2,2,20,"UVC"
"10151",5,"16-apr-14","16:16:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,49,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"90",NA,3,"M",2,2,20,"UVC"
"10152",5,"16-apr-14","16:16:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,49,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"100",NA,3,"M",2,2,20,"UVC"
"10153",5,"16-apr-14","16:16:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,49,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"110",NA,3,"M",2,2,20,"UVC"
"10154",5,"16-apr-14","16:16:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,49,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"125",NA,3,"M",2,2,20,"UVC"
"10155",5,"16-apr-14","16:16:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,49,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"150",NA,3,"M",2,2,20,"UVC"
"10156",5,"16-apr-14","16:16:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,49,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"175",NA,3,"M",2,2,20,"UVC"
"10157",5,"16-apr-14","16:16:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,49,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"200",NA,3,"M",2,2,20,"UVC"
"10158",5,"16-apr-14","16:16:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,49,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"210",NA,3,"M",2,2,20,"UVC"
"10159",5,"16-apr-14","16:16:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,49,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"225",NA,3,"M",2,2,20,"UVC"
"10160",5,"16-apr-14","16:16:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,49,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"250",NA,3,"M",2,2,20,"UVC"
"10161",5,"16-apr-14","16:16:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,49,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"300",NA,3,"M",2,2,20,"UVC"
"10162",5,"16-apr-14","16:16:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,49,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"350",NA,3,"M",2,2,20,"UVC"
"10163",5,"16-apr-14","16:16:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,49,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"400",NA,3,"M",2,2,20,"UVC"
"10164",5,"16-apr-14","16:16:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,49,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,">400",NA,3,"M",2,2,20,"UVC"
"10165",6,"16-apr-14","15:18:45","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,48,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"<30",NA,3,"M",2,2,20,"UVC"
"10166",6,"16-apr-14","15:18:45","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,48,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"30",NA,3,"M",2,2,20,"UVC"
"10167",6,"16-apr-14","15:18:45","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,48,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"35",NA,3,"M",2,2,20,"UVC"
"10168",6,"16-apr-14","15:18:45","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,48,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"40",1,3,"M",2,2,20,"UVC"
"10169",6,"16-apr-14","15:18:45","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,48,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"50",NA,3,"M",2,2,20,"UVC"
"10170",6,"16-apr-14","15:18:45","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,48,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"60",NA,3,"M",2,2,20,"UVC"
"10171",6,"16-apr-14","15:18:45","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,48,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"70",NA,3,"M",2,2,20,"UVC"
"10172",6,"16-apr-14","15:18:45","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,48,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"80",NA,3,"M",2,2,20,"UVC"
"10173",6,"16-apr-14","15:18:45","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,48,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"90",NA,3,"M",2,2,20,"UVC"
"10174",6,"16-apr-14","15:18:45","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,48,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"100",NA,3,"M",2,2,20,"UVC"
"10175",6,"16-apr-14","15:18:45","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,48,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"110",NA,3,"M",2,2,20,"UVC"
"10176",6,"16-apr-14","15:18:45","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,48,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"125",NA,3,"M",2,2,20,"UVC"
"10177",6,"16-apr-14","15:18:45","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,48,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"150",NA,3,"M",2,2,20,"UVC"
"10178",6,"16-apr-14","15:18:45","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,48,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"175",NA,3,"M",2,2,20,"UVC"
"10179",6,"16-apr-14","15:18:45","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,48,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"200",NA,3,"M",2,2,20,"UVC"
"10180",6,"16-apr-14","15:18:45","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,48,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"210",NA,3,"M",2,2,20,"UVC"
"10181",6,"16-apr-14","15:18:45","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,48,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"225",NA,3,"M",2,2,20,"UVC"
"10182",6,"16-apr-14","15:18:45","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,48,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"250",NA,3,"M",2,2,20,"UVC"
"10183",6,"16-apr-14","15:18:45","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,48,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"300",NA,3,"M",2,2,20,"UVC"
"10184",6,"16-apr-14","15:18:45","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,48,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"350",NA,3,"M",2,2,20,"UVC"
"10185",6,"16-apr-14","15:18:45","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,48,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"400",NA,3,"M",2,2,20,"UVC"
"10186",6,"16-apr-14","15:18:45","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,48,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,">400",NA,3,"M",2,2,20,"UVC"
"10187",7,"16-apr-14","15:21:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,47,2,1,"C","M",5,24,20,2,8,"Mycteroperca olfax",NA,NA,"<30",NA,3,"M",2,2,20,"UVC"
"10188",7,"16-apr-14","15:21:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,47,2,1,"C","M",5,24,20,2,8,"Mycteroperca olfax",NA,NA,"30",NA,3,"M",2,2,20,"UVC"
"10189",7,"16-apr-14","15:21:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,47,2,1,"C","M",5,24,20,2,8,"Mycteroperca olfax",NA,NA,"35",NA,3,"M",2,2,20,"UVC"
"10190",7,"16-apr-14","15:21:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,47,2,1,"C","M",5,24,20,2,8,"Mycteroperca olfax",NA,NA,"40",1,3,"M",2,2,20,"UVC"
"10191",7,"16-apr-14","15:21:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,47,2,1,"C","M",5,24,20,2,8,"Mycteroperca olfax",NA,NA,"50",NA,3,"M",2,2,20,"UVC"
"10192",7,"16-apr-14","15:21:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,47,2,1,"C","M",5,24,20,2,8,"Mycteroperca olfax",NA,NA,"60",NA,3,"M",2,2,20,"UVC"
"10193",7,"16-apr-14","15:21:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,47,2,1,"C","M",5,24,20,2,8,"Mycteroperca olfax",NA,NA,"70",NA,3,"M",2,2,20,"UVC"
"10194",7,"16-apr-14","15:21:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,47,2,1,"C","M",5,24,20,2,8,"Mycteroperca olfax",NA,NA,"80",NA,3,"M",2,2,20,"UVC"
"10195",7,"16-apr-14","15:21:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,47,2,1,"C","M",5,24,20,2,8,"Mycteroperca olfax",NA,NA,"90",NA,3,"M",2,2,20,"UVC"
"10196",7,"16-apr-14","15:21:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,47,2,1,"C","M",5,24,20,2,8,"Mycteroperca olfax",NA,NA,"100",NA,3,"M",2,2,20,"UVC"
"10197",7,"16-apr-14","15:21:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,47,2,1,"C","M",5,24,20,2,8,"Mycteroperca olfax",NA,NA,"110",NA,3,"M",2,2,20,"UVC"
"10198",7,"16-apr-14","15:21:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,47,2,1,"C","M",5,24,20,2,8,"Mycteroperca olfax",NA,NA,"125",NA,3,"M",2,2,20,"UVC"
"10199",7,"16-apr-14","15:21:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,47,2,1,"C","M",5,24,20,2,8,"Mycteroperca olfax",NA,NA,"150",NA,3,"M",2,2,20,"UVC"
"10200",7,"16-apr-14","15:21:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,47,2,1,"C","M",5,24,20,2,8,"Mycteroperca olfax",NA,NA,"175",NA,3,"M",2,2,20,"UVC"
"10201",7,"16-apr-14","15:21:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,47,2,1,"C","M",5,24,20,2,8,"Mycteroperca olfax",NA,NA,"200",NA,3,"M",2,2,20,"UVC"
"10202",7,"16-apr-14","15:21:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,47,2,1,"C","M",5,24,20,2,8,"Mycteroperca olfax",NA,NA,"210",NA,3,"M",2,2,20,"UVC"
"10203",7,"16-apr-14","15:21:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,47,2,1,"C","M",5,24,20,2,8,"Mycteroperca olfax",NA,NA,"225",NA,3,"M",2,2,20,"UVC"
"10204",7,"16-apr-14","15:21:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,47,2,1,"C","M",5,24,20,2,8,"Mycteroperca olfax",NA,NA,"250",NA,3,"M",2,2,20,"UVC"
"10205",7,"16-apr-14","15:21:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,47,2,1,"C","M",5,24,20,2,8,"Mycteroperca olfax",NA,NA,"300",NA,3,"M",2,2,20,"UVC"
"10206",7,"16-apr-14","15:21:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,47,2,1,"C","M",5,24,20,2,8,"Mycteroperca olfax",NA,NA,"350",NA,3,"M",2,2,20,"UVC"
"10207",7,"16-apr-14","15:21:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,47,2,1,"C","M",5,24,20,2,8,"Mycteroperca olfax",NA,NA,"400",NA,3,"M",2,2,20,"UVC"
"10208",7,"16-apr-14","15:21:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,47,2,1,"C","M",5,24,20,2,8,"Mycteroperca olfax",NA,NA,">400",NA,3,"M",2,2,20,"UVC"
"10209",8,"16-apr-14","15:23:15","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,57,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"<30",NA,3,"M",2,2,20,"UVC"
"10210",8,"16-apr-14","15:23:15","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,57,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"30",NA,3,"M",2,2,20,"UVC"
"10211",8,"16-apr-14","15:23:15","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,57,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"35",NA,3,"M",2,2,20,"UVC"
"10212",8,"16-apr-14","15:23:15","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,57,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"40",NA,3,"M",2,2,20,"UVC"
"10213",8,"16-apr-14","15:23:15","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,57,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"50",NA,3,"M",2,2,20,"UVC"
"10214",8,"16-apr-14","15:23:15","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,57,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"60",1,3,"M",2,2,20,"UVC"
"10215",8,"16-apr-14","15:23:15","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,57,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"70",NA,3,"M",2,2,20,"UVC"
"10216",8,"16-apr-14","15:23:15","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,57,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"80",NA,3,"M",2,2,20,"UVC"
"10217",8,"16-apr-14","15:23:15","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,57,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"90",NA,3,"M",2,2,20,"UVC"
"10218",8,"16-apr-14","15:23:15","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,57,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"100",NA,3,"M",2,2,20,"UVC"
"10219",8,"16-apr-14","15:23:15","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,57,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"110",NA,3,"M",2,2,20,"UVC"
"10220",8,"16-apr-14","15:23:15","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,57,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"125",NA,3,"M",2,2,20,"UVC"
"10221",8,"16-apr-14","15:23:15","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,57,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"150",NA,3,"M",2,2,20,"UVC"
"10222",8,"16-apr-14","15:23:15","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,57,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"175",NA,3,"M",2,2,20,"UVC"
"10223",8,"16-apr-14","15:23:15","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,57,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"200",NA,3,"M",2,2,20,"UVC"
"10224",8,"16-apr-14","15:23:15","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,57,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"210",NA,3,"M",2,2,20,"UVC"
"10225",8,"16-apr-14","15:23:15","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,57,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"225",NA,3,"M",2,2,20,"UVC"
"10226",8,"16-apr-14","15:23:15","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,57,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"250",NA,3,"M",2,2,20,"UVC"
"10227",8,"16-apr-14","15:23:15","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,57,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"300",NA,3,"M",2,2,20,"UVC"
"10228",8,"16-apr-14","15:23:15","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,57,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"350",NA,3,"M",2,2,20,"UVC"
"10229",8,"16-apr-14","15:23:15","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,57,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"400",NA,3,"M",2,2,20,"UVC"
"10230",8,"16-apr-14","15:23:15","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,57,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,">400",NA,3,"M",2,2,20,"UVC"
"10231",9,"16-apr-14","15:25:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,42,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"<30",NA,3,"M",2,1,20,"UVC"
"10232",9,"16-apr-14","15:25:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,42,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"30",NA,3,"M",2,1,20,"UVC"
"10233",9,"16-apr-14","15:25:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,42,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"35",NA,3,"M",2,1,20,"UVC"
"10234",9,"16-apr-14","15:25:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,42,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"40",1,3,"M",2,1,20,"UVC"
"10235",9,"16-apr-14","15:25:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,42,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"50",NA,3,"M",2,1,20,"UVC"
"10236",9,"16-apr-14","15:25:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,42,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"60",NA,3,"M",2,1,20,"UVC"
"10237",9,"16-apr-14","15:25:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,42,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"70",NA,3,"M",2,1,20,"UVC"
"10238",9,"16-apr-14","15:25:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,42,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"80",NA,3,"M",2,1,20,"UVC"
"10239",9,"16-apr-14","15:25:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,42,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"90",NA,3,"M",2,1,20,"UVC"
"10240",9,"16-apr-14","15:25:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,42,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"100",NA,3,"M",2,1,20,"UVC"
"10241",9,"16-apr-14","15:25:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,42,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"110",NA,3,"M",2,1,20,"UVC"
"10242",9,"16-apr-14","15:25:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,42,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"125",NA,3,"M",2,1,20,"UVC"
"10243",9,"16-apr-14","15:25:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,42,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"150",NA,3,"M",2,1,20,"UVC"
"10244",9,"16-apr-14","15:25:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,42,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"175",NA,3,"M",2,1,20,"UVC"
"10245",9,"16-apr-14","15:25:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,42,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"200",NA,3,"M",2,1,20,"UVC"
"10246",9,"16-apr-14","15:25:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,42,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"210",NA,3,"M",2,1,20,"UVC"
"10247",9,"16-apr-14","15:25:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,42,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"225",NA,3,"M",2,1,20,"UVC"
"10248",9,"16-apr-14","15:25:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,42,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"250",NA,3,"M",2,1,20,"UVC"
"10249",9,"16-apr-14","15:25:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,42,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"300",NA,3,"M",2,1,20,"UVC"
"10250",9,"16-apr-14","15:25:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,42,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"350",NA,3,"M",2,1,20,"UVC"
"10251",9,"16-apr-14","15:25:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,42,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,"400",NA,3,"M",2,1,20,"UVC"
"10252",9,"16-apr-14","15:25:30","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,42,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis","hembra",NA,">400",NA,3,"M",2,1,20,"UVC"
"10253",11,"16-apr-14","15:30:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,27,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis",NA,NA,"<30",NA,3,"M",2,2,20,"UVC"
"10254",11,"16-apr-14","15:30:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,27,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis",NA,NA,"30",NA,3,"M",2,2,20,"UVC"
"10255",11,"16-apr-14","15:30:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,27,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis",NA,NA,"35",NA,3,"M",2,2,20,"UVC"
"10256",11,"16-apr-14","15:30:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,27,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis",NA,NA,"40",NA,3,"M",2,2,20,"UVC"
"10257",11,"16-apr-14","15:30:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,27,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis",NA,NA,"50",1,3,"M",2,2,20,"UVC"
"10258",11,"16-apr-14","15:30:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,27,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis",NA,NA,"60",NA,3,"M",2,2,20,"UVC"
"10259",11,"16-apr-14","15:30:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,27,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis",NA,NA,"70",NA,3,"M",2,2,20,"UVC"
"10260",11,"16-apr-14","15:30:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,27,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis",NA,NA,"80",NA,3,"M",2,2,20,"UVC"
"10261",11,"16-apr-14","15:30:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,27,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis",NA,NA,"90",NA,3,"M",2,2,20,"UVC"
"10262",11,"16-apr-14","15:30:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,27,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis",NA,NA,"100",NA,3,"M",2,2,20,"UVC"
"10263",11,"16-apr-14","15:30:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,27,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis",NA,NA,"110",NA,3,"M",2,2,20,"UVC"
"10264",11,"16-apr-14","15:30:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,27,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis",NA,NA,"125",NA,3,"M",2,2,20,"UVC"
"10265",11,"16-apr-14","15:30:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,27,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis",NA,NA,"150",NA,3,"M",2,2,20,"UVC"
"10266",11,"16-apr-14","15:30:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,27,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis",NA,NA,"175",NA,3,"M",2,2,20,"UVC"
"10267",11,"16-apr-14","15:30:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,27,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis",NA,NA,"200",NA,3,"M",2,2,20,"UVC"
"10268",11,"16-apr-14","15:30:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,27,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis",NA,NA,"210",NA,3,"M",2,2,20,"UVC"
"10269",11,"16-apr-14","15:30:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,27,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis",NA,NA,"225",NA,3,"M",2,2,20,"UVC"
"10270",11,"16-apr-14","15:30:00","Española","Bahía Gardner norte","Centro-sur","David Acuña",15,40,27,2,1,"C","M",5,24,20,2,8,"Dasyatis brevis",NA,NA,"250",NA,3,"M",2,2,20,"UVC"
