"","Trasect_code","Date","Time","Island","Site","Bioregion","Diver","Depth","Dive_duration","Transect_length","Census_duration","Current","Temperature","Distance","Thermocline_depth","Water_temp_over_therm","Water_temp_below_therm","Vis_over_therm","Vis_below_therm","SPECIES","Sex","Comments","SizeClass_cm","N","Trip","Habitat_type_RSM","Rugosity_0_3","Inclination_0_3","Rocky_reef_max_depth"
"9758",11,"15-mar-14","08:11:45","Floreana","Botellita","Centro-sur","Tyler Eddy",16,27,41,2,0,"C","M",NA,22,NA,7,NA,"Mycteroperca olfax",NA,NA,"125",NA,3,"R",1,2,NA
"9759",11,"15-mar-14","08:11:45","Floreana","Botellita","Centro-sur","Tyler Eddy",16,27,41,2,0,"C","M",NA,22,NA,7,NA,"Mycteroperca olfax",NA,NA,"150",NA,3,"R",1,2,NA
"9760",11,"15-mar-14","08:11:45","Floreana","Botellita","Centro-sur","Tyler Eddy",16,27,41,2,0,"C","M",NA,22,NA,7,NA,"Mycteroperca olfax",NA,NA,"175",NA,3,"R",1,2,NA
"9761",11,"15-mar-14","08:11:45","Floreana","Botellita","Centro-sur","Tyler Eddy",16,27,41,2,0,"C","M",NA,22,NA,7,NA,"Mycteroperca olfax",NA,NA,"200",NA,3,"R",1,2,NA
"9762",11,"15-mar-14","08:11:45","Floreana","Botellita","Centro-sur","Tyler Eddy",16,27,41,2,0,"C","M",NA,22,NA,7,NA,"Mycteroperca olfax",NA,NA,"210",NA,3,"R",1,2,NA
"9763",11,"15-mar-14","08:11:45","Floreana","Botellita","Centro-sur","Tyler Eddy",16,27,41,2,0,"C","M",NA,22,NA,7,NA,"Mycteroperca olfax",NA,NA,"225",NA,3,"R",1,2,NA
"9764",11,"15-mar-14","08:11:45","Floreana","Botellita","Centro-sur","Tyler Eddy",16,27,41,2,0,"C","M",NA,22,NA,7,NA,"Mycteroperca olfax",NA,NA,"250",NA,3,"R",1,2,NA
"9765",11,"15-mar-14","08:11:45","Floreana","Botellita","Centro-sur","Tyler Eddy",16,27,41,2,0,"C","M",NA,22,NA,7,NA,"Mycteroperca olfax",NA,NA,"300",NA,3,"R",1,2,NA
"9766",11,"15-mar-14","08:11:45","Floreana","Botellita","Centro-sur","Tyler Eddy",16,27,41,2,0,"C","M",NA,22,NA,7,NA,"Mycteroperca olfax",NA,NA,"350",NA,3,"R",1,2,NA
"9767",11,"15-mar-14","08:11:45","Floreana","Botellita","Centro-sur","Tyler Eddy",16,27,41,2,0,"C","M",NA,22,NA,7,NA,"Mycteroperca olfax",NA,NA,"400",NA,3,"R",1,2,NA
"9768",11,"15-mar-14","08:11:45","Floreana","Botellita","Centro-sur","Tyler Eddy",16,27,41,2,0,"C","M",NA,22,NA,7,NA,"Mycteroperca olfax",NA,NA,">400",NA,3,"R",1,2,NA
"9769",1,"15-mar-14","10:06:00","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,47,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"<30",NA,3,"R",1,0,NA
"9770",1,"15-mar-14","10:06:00","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,47,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"30",NA,3,"R",1,0,NA
"9771",1,"15-mar-14","10:06:00","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,47,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"35",NA,3,"R",1,0,NA
"9772",1,"15-mar-14","10:06:00","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,47,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"40",NA,3,"R",1,0,NA
"9773",1,"15-mar-14","10:06:00","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,47,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"50",1,3,"R",1,0,NA
"9774",1,"15-mar-14","10:06:00","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,47,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"60",NA,3,"R",1,0,NA
"9775",1,"15-mar-14","10:06:00","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,47,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"70",NA,3,"R",1,0,NA
"9776",1,"15-mar-14","10:06:00","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,47,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"80",NA,3,"R",1,0,NA
"9777",1,"15-mar-14","10:06:00","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,47,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"90",NA,3,"R",1,0,NA
"9778",1,"15-mar-14","10:06:00","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,47,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"100",NA,3,"R",1,0,NA
"9779",1,"15-mar-14","10:06:00","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,47,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"110",NA,3,"R",1,0,NA
"9780",1,"15-mar-14","10:06:00","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,47,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"125",NA,3,"R",1,0,NA
"9781",1,"15-mar-14","10:06:00","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,47,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"150",NA,3,"R",1,0,NA
"9782",1,"15-mar-14","10:06:00","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,47,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"175",NA,3,"R",1,0,NA
"9783",1,"15-mar-14","10:06:00","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,47,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"200",NA,3,"R",1,0,NA
"9784",1,"15-mar-14","10:06:00","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,47,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"210",NA,3,"R",1,0,NA
"9785",1,"15-mar-14","10:06:00","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,47,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"225",NA,3,"R",1,0,NA
"9786",1,"15-mar-14","10:06:00","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,47,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"250",NA,3,"R",1,0,NA
"9787",1,"15-mar-14","10:06:00","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,47,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"300",NA,3,"R",1,0,NA
"9788",1,"15-mar-14","10:06:00","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,47,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"350",NA,3,"R",1,0,NA
"9789",1,"15-mar-14","10:06:00","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,47,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"400",NA,3,"R",1,0,NA
"9790",1,"15-mar-14","10:06:00","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,47,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,">400",NA,3,"R",1,0,NA
"9791",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Paralabrax albomaculatus",NA,NA,"<30",NA,3,"R",1,0,NA
"9792",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Paralabrax albomaculatus",NA,NA,"30",NA,3,"R",1,0,NA
"9793",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Paralabrax albomaculatus",NA,NA,"35",NA,3,"R",1,0,NA
"9794",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Paralabrax albomaculatus",NA,NA,"40",NA,3,"R",1,0,NA
"9795",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Paralabrax albomaculatus",NA,NA,"50",1,3,"R",1,0,NA
"9796",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Paralabrax albomaculatus",NA,NA,"60",NA,3,"R",1,0,NA
"9797",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Paralabrax albomaculatus",NA,NA,"70",NA,3,"R",1,0,NA
"9798",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Paralabrax albomaculatus",NA,NA,"80",NA,3,"R",1,0,NA
"9799",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Paralabrax albomaculatus",NA,NA,"90",NA,3,"R",1,0,NA
"9800",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Paralabrax albomaculatus",NA,NA,"100",NA,3,"R",1,0,NA
"9801",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Paralabrax albomaculatus",NA,NA,"110",NA,3,"R",1,0,NA
"9802",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Paralabrax albomaculatus",NA,NA,"125",NA,3,"R",1,0,NA
"9803",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Paralabrax albomaculatus",NA,NA,"150",NA,3,"R",1,0,NA
"9804",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Paralabrax albomaculatus",NA,NA,"175",NA,3,"R",1,0,NA
"9805",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Paralabrax albomaculatus",NA,NA,"200",NA,3,"R",1,0,NA
"9806",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Paralabrax albomaculatus",NA,NA,"210",NA,3,"R",1,0,NA
"9807",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Paralabrax albomaculatus",NA,NA,"225",NA,3,"R",1,0,NA
"9808",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Paralabrax albomaculatus",NA,NA,"250",NA,3,"R",1,0,NA
"9809",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Paralabrax albomaculatus",NA,NA,"300",NA,3,"R",1,0,NA
"9810",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Paralabrax albomaculatus",NA,NA,"350",NA,3,"R",1,0,NA
"9811",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Paralabrax albomaculatus",NA,NA,"400",NA,3,"R",1,0,NA
"9812",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Paralabrax albomaculatus",NA,NA,">400",NA,3,"R",1,0,NA
"9813",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"<30",NA,3,"R",1,0,NA
"9814",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"30",NA,3,"R",1,0,NA
"9815",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"35",NA,3,"R",1,0,NA
"9816",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"40",NA,3,"R",1,0,NA
"9817",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"50",NA,3,"R",1,0,NA
"9818",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"60",NA,3,"R",1,0,NA
"9819",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"70",NA,3,"R",1,0,NA
"9820",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"80",NA,3,"R",1,0,NA
"9821",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"90",1,3,"R",1,0,NA
"9822",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"100",NA,3,"R",1,0,NA
"9823",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"110",NA,3,"R",1,0,NA
"9824",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"125",NA,3,"R",1,0,NA
"9825",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"150",NA,3,"R",1,0,NA
"9826",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"175",NA,3,"R",1,0,NA
"9827",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"200",NA,3,"R",1,0,NA
"9828",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"210",NA,3,"R",1,0,NA
"9829",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"225",NA,3,"R",1,0,NA
"9830",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"250",NA,3,"R",1,0,NA
"9831",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"300",NA,3,"R",1,0,NA
"9832",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"350",NA,3,"R",1,0,NA
"9833",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"400",NA,3,"R",1,0,NA
"9834",2,"15-mar-14","10:08:15","Floreana","Botella","Centro-sur","Tyler Eddy",18,29,54,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,">400",NA,3,"R",1,0,NA
"9835",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"<30",NA,3,"R",1,0,NA
"9836",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"30",NA,3,"R",1,0,NA
"9837",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"35",NA,3,"R",1,0,NA
"9838",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"40",NA,3,"R",1,0,NA
"9839",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"50",NA,3,"R",1,0,NA
"9840",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"60",NA,3,"R",1,0,NA
"9841",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"70",1,3,"R",1,0,NA
"9842",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"80",NA,3,"R",1,0,NA
"9843",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"90",NA,3,"R",1,0,NA
"9844",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"100",NA,3,"R",1,0,NA
"9845",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"110",NA,3,"R",1,0,NA
"9846",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"125",NA,3,"R",1,0,NA
"9847",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"150",NA,3,"R",1,0,NA
"9848",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"175",NA,3,"R",1,0,NA
"9849",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"200",NA,3,"R",1,0,NA
"9850",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"210",NA,3,"R",1,0,NA
"9851",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"225",NA,3,"R",1,0,NA
"9852",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"250",NA,3,"R",1,0,NA
"9853",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"300",NA,3,"R",1,0,NA
"9854",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"350",NA,3,"R",1,0,NA
"9855",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,"400",NA,3,"R",1,0,NA
"9856",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Mycteroperca olfax",NA,NA,">400",NA,3,"R",1,0,NA
"9857",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Dermatolepis dermatolepis",NA,NA,"<30",NA,3,"R",1,0,NA
"9858",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Dermatolepis dermatolepis",NA,NA,"30",NA,3,"R",1,0,NA
"9859",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Dermatolepis dermatolepis",NA,NA,"35",NA,3,"R",1,0,NA
"9860",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Dermatolepis dermatolepis",NA,NA,"40",NA,3,"R",1,0,NA
"9861",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Dermatolepis dermatolepis",NA,NA,"50",NA,3,"R",1,0,NA
"9862",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Dermatolepis dermatolepis",NA,NA,"60",NA,3,"R",1,0,NA
"9863",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Dermatolepis dermatolepis",NA,NA,"70",2,3,"R",1,0,NA
"9864",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Dermatolepis dermatolepis",NA,NA,"80",NA,3,"R",1,0,NA
"9865",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Dermatolepis dermatolepis",NA,NA,"90",NA,3,"R",1,0,NA
"9866",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Dermatolepis dermatolepis",NA,NA,"100",NA,3,"R",1,0,NA
"9867",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Dermatolepis dermatolepis",NA,NA,"110",NA,3,"R",1,0,NA
"9868",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Dermatolepis dermatolepis",NA,NA,"125",NA,3,"R",1,0,NA
"9869",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Dermatolepis dermatolepis",NA,NA,"150",NA,3,"R",1,0,NA
"9870",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Dermatolepis dermatolepis",NA,NA,"175",NA,3,"R",1,0,NA
"9871",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Dermatolepis dermatolepis",NA,NA,"200",NA,3,"R",1,0,NA
"9872",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Dermatolepis dermatolepis",NA,NA,"210",NA,3,"R",1,0,NA
"9873",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Dermatolepis dermatolepis",NA,NA,"225",NA,3,"R",1,0,NA
"9874",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Dermatolepis dermatolepis",NA,NA,"250",NA,3,"R",1,0,NA
"9875",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Dermatolepis dermatolepis",NA,NA,"300",NA,3,"R",1,0,NA
"9876",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Dermatolepis dermatolepis",NA,NA,"350",NA,3,"R",1,0,NA
"9877",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Dermatolepis dermatolepis",NA,NA,"400",NA,3,"R",1,0,NA
"9878",11,"15-mar-14","10:28:30","Floreana","Botella","Centro-sur","Tyler Eddy",17,29,60,2,1,"C","M",NA,20,NA,7,NA,"Dermatolepis dermatolepis",NA,NA,">400",NA,3,"R",1,0,NA
"9879",6,"15-mar-14","12:59:15","Floreana","Islote Caldwell","Centro-sur","Pelayo Salinas",18,35,50,2,1,"C","M",NA,24,NA,15,NA,"Chelonia mydas",NA,NA,"<30",NA,3,"R",1,2,NA
"9880",6,"15-mar-14","12:59:15","Floreana","Islote Caldwell","Centro-sur","Pelayo Salinas",18,35,50,2,1,"C","M",NA,24,NA,15,NA,"Chelonia mydas",NA,NA,"30",NA,3,"R",1,2,NA
"9881",6,"15-mar-14","12:59:15","Floreana","Islote Caldwell","Centro-sur","Pelayo Salinas",18,35,50,2,1,"C","M",NA,24,NA,15,NA,"Chelonia mydas",NA,NA,"35",NA,3,"R",1,2,NA
"9882",6,"15-mar-14","12:59:15","Floreana","Islote Caldwell","Centro-sur","Pelayo Salinas",18,35,50,2,1,"C","M",NA,24,NA,15,NA,"Chelonia mydas",NA,NA,"40",NA,3,"R",1,2,NA
